COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
ID,AUTHOR,2020-12-11,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1
ID,AUTHOR,2020-12-11,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,0
ID,AUTHOR,2020-12-11,All sounds good. Fingers . Makes it difficult to type,0
ID,AUTHOR,2020-12-11,Midnight at the earliest,0
ID,AUTHOR,2020-12-11,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,0
ID,AUTHOR,2020-12-11,K come to nordstrom when you're done,0
ID,AUTHOR,2020-12-11,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,0
ID,AUTHOR,2020-12-11,Now press conference da:),0
ID,AUTHOR,2020-12-11,Hello from Orange. For 1 month's free access to games. news and sport. plus 10 free texts and 20 photo messages. reply YES. Terms apply: www.orange.co.uk/ow,1
ID,AUTHOR,2020-12-11,After completed degree. There is no use in joining finance.,0
ID,AUTHOR,2020-12-11,Good afternoon. my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak. hmmm ? Or happy and filled with my love ?,0
ID,AUTHOR,2020-12-11,Shant disturb u anymore... Jia you...,0
ID,AUTHOR,2020-12-11,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,0
ID,AUTHOR,2020-12-11,Me. i dont know again oh,0
ID,AUTHOR,2020-12-11,Dude sux for snake. He got old and raiden got buff,0
ID,AUTHOR,2020-12-11,He says hi and to get your ass back to south tampa (preferably at a kegger),0
ID,AUTHOR,2020-12-11,In e msg jus now. U said thanks for gift.,0
ID,AUTHOR,2020-12-11,U too...,0
ID,AUTHOR,2020-12-11,Ok how you dear. Did you call chechi,0
ID,AUTHOR,2020-12-11,Yeah we do totes. When u wanna?,0
ID,AUTHOR,2020-12-11,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0
ID,AUTHOR,2020-12-11,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),0
ID,AUTHOR,2020-12-11,Wat r u doing?,0
ID,AUTHOR,2020-12-11,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,0
ID,AUTHOR,2020-12-11,Single line with a big meaning::::: "Miss anything 4 ur "Best Life" but. don't miss ur best life for anything... Gud nyt...,0
ID,AUTHOR,2020-12-11,Just got some gas money. any chance you and the gang want to go on a grand nature adventure?,0
ID,AUTHOR,2020-12-11,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,0
ID,AUTHOR,2020-12-11,Dude just saw a parked car with its sunroof popped up. Sux,0
ID,AUTHOR,2020-12-11,Get ready to put on your excellent sub face :),0
ID,AUTHOR,2020-12-11,Tmrw. Im finishing 9 doors,0
ID,AUTHOR,2020-12-11,The  &lt;#&gt; g that i saw a few days ago. the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.,0
ID,AUTHOR,2020-12-11,I am late. I will be there at,0
ID,AUTHOR,2020-12-11,whatever. im pretty pissed off.,0
ID,AUTHOR,2020-12-11,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0
ID,AUTHOR,2020-12-11,I dont have that much image in class.,0
ID,AUTHOR,2020-12-11,No:-)i got rumour that you going to buy apartment in chennai:-),0
ID,AUTHOR,2020-12-11,Near kalainar tv office.thenampet,0
ID,AUTHOR,2020-12-11,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,1
ID,AUTHOR,2020-12-11,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,1
ID,AUTHOR,2020-12-11,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,0
ID,AUTHOR,2020-12-11,Sounds gd... Haha... Can... Wah. u yan jiu so fast liao...,0
ID,AUTHOR,2020-12-11,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,0
ID,AUTHOR,2020-12-11,Remember all those whom i hurt during days of satanic imposter in me.need to pay a price.so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.,0
ID,AUTHOR,2020-12-11,How to Make a girl Happy? It's not at all difficult to make girls happy. ,0
ID,AUTHOR,2020-12-11,Why is that. princess? I bet the brothas are all chasing you!,0
ID,AUTHOR,2020-12-11,I shall book chez jules for half eight. if that's ok with you?,0
ID,AUTHOR,2020-12-11,Hhahhaahahah rofl wtf nig was leonardo in your room or something,0
ID,AUTHOR,2020-12-11,Yep. at derek's house now. see you Sunday &lt;3,0
ID,AUTHOR,2020-12-11,It's cool. let me know before it kicks off around  &lt;#&gt; . I'll be out and about all day,0
ID,AUTHOR,2020-12-11,Sorry. I'll call later,0
ID,AUTHOR,2020-12-11,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,0
ID,AUTHOR,2020-12-11,There are no other charges after transfer charges and you can withdraw anyhow you like,0
ID,AUTHOR,2020-12-11,Dont search love. let love find U. Thats why its called falling in love. bcoz U dont force yourself. U just fall and U know there is smeone to hold U... BSLVYL,0
ID,AUTHOR,2020-12-11,At 4. Let's go to bill millers,0
ID,AUTHOR,2020-12-11,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,0
ID,AUTHOR,2020-12-11,Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den. . . . . . Enjoy ur crushes..!!!;-),0
ID,AUTHOR,2020-12-11,That's my honeymoon outfit. :),0
ID,AUTHOR,2020-12-11,Will it help if we propose going back again tomorrow,0
ID,AUTHOR,2020-12-11,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,1
ID,AUTHOR,2020-12-11,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0
ID,AUTHOR,2020-12-11,Pls confirm the time to collect the cheque.,0
ID,AUTHOR,2020-12-11,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,1
ID,AUTHOR,2020-12-11,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1
ID,AUTHOR,2020-12-11,Daddy will take good care of you :),0
ID,AUTHOR,2020-12-11,Yeah probably. I still gotta check out with leo,0
ID,AUTHOR,2020-12-11,K.then any other special?,0
ID,AUTHOR,2020-12-11,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,0
ID,AUTHOR,2020-12-11,Ok pa. Nothing problem:-),0
ID,AUTHOR,2020-12-11,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,0
ID,AUTHOR,2020-12-11,God picked up a flower and dippeditinaDEW. lovingly touched itwhichturnedinto u. and the he gifted tomeandsaid.THIS FRIEND IS 4U,0
ID,AUTHOR,2020-12-11,When you came to hostel.,0
ID,AUTHOR,2020-12-11,Ok no prob... I'll come after lunch then...,0
ID,AUTHOR,2020-12-11,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,0
ID,AUTHOR,2020-12-11,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,0
ID,AUTHOR,2020-12-11,You all ready for * big day tomorrow?,0
ID,AUTHOR,2020-12-11,I'll probably be around mu a lot,0
ID,AUTHOR,2020-12-11,645,0
ID,AUTHOR,2020-12-11,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,1
ID,AUTHOR,2020-12-11,Thnx dude. u guys out 2nite?,0
ID,AUTHOR,2020-12-11,Me sef dey laugh you. Meanwhile how's my darling anjie!,0
ID,AUTHOR,2020-12-11,Mm i had my food da from out,0
ID,AUTHOR,2020-12-11,K. makes sense. btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas,0
ID,AUTHOR,2020-12-11,Did u download the fring app?,0
ID,AUTHOR,2020-12-11,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,0
ID,AUTHOR,2020-12-11,Friends that u can stay on fb chat with,0
ID,AUTHOR,2020-12-11,Fuck babe. I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now. to sleep ... To dream of you. my love ...,0
ID,AUTHOR,2020-12-11,Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But. being 'SIMPLE' is very difficult.. Gud nte.:-,0
ID,AUTHOR,2020-12-11,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,1
ID,AUTHOR,2020-12-11,Ah. well that confuses things. doesn‘t it?,0
ID,AUTHOR,2020-12-11,500 free text msgs. Just text ok to 80488 and we'll credit your account,1
ID,AUTHOR,2020-12-11,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0
ID,AUTHOR,2020-12-11,Dear how you. Are you ok?,0
ID,AUTHOR,2020-12-11,You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim. Call London 02072069400. Bx 526. SW73SS,1
ID,AUTHOR,2020-12-11,Yes princess! I want to make you happy...,0
ID,AUTHOR,2020-12-11,Sounds like you have many talents! would you like to go on a dinner date next week?,0
ID,AUTHOR,2020-12-11,I am going to film 2day da. At 6pm. Sorry da.,0
ID,AUTHOR,2020-12-11,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,0
ID,AUTHOR,2020-12-11,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,0
ID,AUTHOR,2020-12-11,Yesterday its with me only . Now am going home.,0
ID,AUTHOR,2020-12-11,Eerie Nokia tones 4u. rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST. ADDAMSFA. MUNSTERS. EXORCIST. TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p,1
ID,AUTHOR,2020-12-11,You have come into my life and brought the sun ..Shiny down on me. warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for,0
ID,AUTHOR,2020-12-11,No shit. but I wasn't that surprised. so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me,0
ID,AUTHOR,2020-12-11,0A$NETWORKS allow companies to bill for SMS. so they are responsible for their "suppliers". just as a shop has to give a guarantee on what they sell. B. G.,1
ID,AUTHOR,2020-12-11,Great comedy..cant stop laughing da:),0
ID,AUTHOR,2020-12-11,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,1
ID,AUTHOR,2020-12-11,Alright. we're all set here. text the man,0
ID,AUTHOR,2020-12-11,Hi . where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo. don't mind do you?,0
ID,AUTHOR,2020-12-11,Sleeping nt feeling well,0
ID,AUTHOR,2020-12-11,U WILL SWITCH YOUR FONE ON DAMMIT!!,0
ID,AUTHOR,2020-12-11,India have to take lead:),0
ID,AUTHOR,2020-12-11,I.ll post her out l8r. In class,0
ID,AUTHOR,2020-12-11,Thts wat Wright Brother did to fly..,0
ID,AUTHOR,2020-12-11,Evening * v good if somewhat event laden. Will fill you in. don't you worry … Head * ok but throat * wrecked. See you at six then!,0
ID,AUTHOR,2020-12-11,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),0
ID,AUTHOR,2020-12-11,ITS A LAPTOP TAKE IT WITH YOU.,0
ID,AUTHOR,2020-12-11,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,0
ID,AUTHOR,2020-12-11,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,0
ID,AUTHOR,2020-12-11,For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022. 1x150p/wk,1
ID,AUTHOR,2020-12-11,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? ,0
ID,AUTHOR,2020-12-11,Wishing you and your family Merry "X" mas and HAPPY NEW Year in advance..,0
ID,AUTHOR,2020-12-11,At 7 we will go ok na.,0
ID,AUTHOR,2020-12-11,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),0
ID,AUTHOR,2020-12-11,S:-)if we have one good partnership going we will take lead:),0
ID,AUTHOR,2020-12-11,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,1
ID,AUTHOR,2020-12-11,Yeah. where's your class at?,0
ID,AUTHOR,2020-12-11,No just send to you. Bec you in temple na.,0
ID,AUTHOR,2020-12-11,You aren't coming home between class. right? I need to work out and shower!,0
ID,AUTHOR,2020-12-11,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,1
ID,AUTHOR,2020-12-11,S but mostly not like that.,0
ID,AUTHOR,2020-12-11,Ü v ma fan...,0
ID,AUTHOR,2020-12-11,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,0
ID,AUTHOR,2020-12-11,Guess who spent all last night phasing in and out of the fourth dimension,0
ID,AUTHOR,2020-12-11,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,0
ID,AUTHOR,2020-12-11,Yes..but they said its IT..,0
ID,AUTHOR,2020-12-11,Very hurting n meaningful lines ever: "I compromised everything for my love. But at d end my love compromised me for everything:-(".. Gud mornin:-),0
ID,AUTHOR,2020-12-11,Lmao!nice 1,0
ID,AUTHOR,2020-12-11,Glad to see your reply.,0
ID,AUTHOR,2020-12-11,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,1
ID,AUTHOR,2020-12-11,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,1
ID,AUTHOR,2020-12-11,Nah dub but je still buff,0
ID,AUTHOR,2020-12-11,Painful words- "I thought being Happy was the most toughest thing on Earth... But. the toughest is acting Happy with all unspoken pain inside..",0
ID,AUTHOR,2020-12-11,Yeah. that's fine! It's £6 to get in. is that ok? ,0
ID,AUTHOR,2020-12-11,Lol where do u come up with these ideas?,0
ID,AUTHOR,2020-12-11,So many people seems to be special at first sight. But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas,0
ID,AUTHOR,2020-12-11,Today is "song dedicated day.." Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...,0
ID,AUTHOR,2020-12-11,Okay... We wait ah,0
ID,AUTHOR,2020-12-11,Y lei?,0
ID,AUTHOR,2020-12-11,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,0
ID,AUTHOR,2020-12-11,Already am squatting is the new way of walking,0
ID,AUTHOR,2020-12-11,Do you want bold 2 or bb torch,0
ID,AUTHOR,2020-12-11,Cramps stopped. Going back to sleep,0
ID,AUTHOR,2020-12-11,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,1
ID,AUTHOR,2020-12-11,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1
ID,AUTHOR,2020-12-11,Nan sonathaya soladha. Why boss?,0
ID,AUTHOR,2020-12-11,Bring tat cd don forget,0
ID,AUTHOR,2020-12-11,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,1
ID,AUTHOR,2020-12-11,I don't know but I'm raping dudes at poker,0
ID,AUTHOR,2020-12-11,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,0
ID,AUTHOR,2020-12-11,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0
ID,AUTHOR,2020-12-11,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? ,0
ID,AUTHOR,2020-12-11,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,0
ID,AUTHOR,2020-12-11,Sorry man. my stash ran dry last night and I can't pick up more until sunday,0
ID,AUTHOR,2020-12-11,Hai priya are you right. What doctor said pa. Where are you.,0
ID,AUTHOR,2020-12-11,Free msg. Sorry. a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.,1
ID,AUTHOR,2020-12-11,Ok...,0
ID,AUTHOR,2020-12-11,Please ask mummy to call father,0
ID,AUTHOR,2020-12-11,Can come my room but cannot come my house cos my house still messy... Haha...,0
ID,AUTHOR,2020-12-11,I have lost 10 kilos as of today!,0
ID,AUTHOR,2020-12-11,Just taste fish curry :-P,0
ID,AUTHOR,2020-12-11,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,0
ID,AUTHOR,2020-12-11,Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?,0
ID,AUTHOR,2020-12-11,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,0
ID,AUTHOR,2020-12-11,Was doing my test earlier. I appreciate you. Will call you tomorrow.,0
ID,AUTHOR,2020-12-11,How's my loverboy doing ? What does he do that keeps him from coming to his Queen. hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?,0
ID,AUTHOR,2020-12-11,U meet other fren dun wan meet me ah... Muz b a guy rite...,0
ID,AUTHOR,2020-12-11,(No promises on when though. haven't even gotten dinner yet),0
ID,AUTHOR,2020-12-11,I got your back! Do you have any dislikes in bed?,0
ID,AUTHOR,2020-12-11,o turns out i had stereo love on mi phone under the unknown album.,0
ID,AUTHOR,2020-12-11,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,1
ID,AUTHOR,2020-12-11,Yeah I don't see why not,0
ID,AUTHOR,2020-12-11,Asking do u knw them or nt? May be ur frnds or classmates?,0
ID,AUTHOR,2020-12-11,Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life. lol!,0
ID,AUTHOR,2020-12-11,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,1
ID,AUTHOR,2020-12-11,As in missionary hook up. doggy hook up. standing...|,0
ID,AUTHOR,2020-12-11,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,0
ID,AUTHOR,2020-12-11,Fighting with the world is easy. u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.,0
ID,AUTHOR,2020-12-11,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,0
ID,AUTHOR,2020-12-11,Thought praps you meant another one. Goodo! I'll look tomorrow ,0
ID,AUTHOR,2020-12-11,Hi Jon. Pete here. Ive bin 2 Spain recently & hav sum dinero left. Bill said u or ur rents mayb interested in it. I hav 12.000pes. so around £48. tb. James.,0
ID,AUTHOR,2020-12-11,There bold 2  &lt;#&gt; . Is that yours,0
ID,AUTHOR,2020-12-11,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,0
ID,AUTHOR,2020-12-11,"ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.",0
ID,AUTHOR,2020-12-11,I went to project centre,0
ID,AUTHOR,2020-12-11,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0
ID,AUTHOR,2020-12-11,Lol yeah at this point I guess not,0
ID,AUTHOR,2020-12-11,Doing project w frens lor. ,0
ID,AUTHOR,2020-12-11,Lol. Well quality aint bad at all so i aint complaining,0
ID,AUTHOR,2020-12-11,K. can that happen tonight?,0
ID,AUTHOR,2020-12-11,Hi. this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....,1
ID,AUTHOR,2020-12-11,I think we're going to finn's now. come,0
ID,AUTHOR,2020-12-11,Why tired what special there you had,0
ID,AUTHOR,2020-12-11,I will come tomorrow di,0
ID,AUTHOR,2020-12-11,I cant pick the phone right now. Pls send a message,0
ID,AUTHOR,2020-12-11,K go and sleep well. Take rest:-).,0
ID,AUTHOR,2020-12-11,U guys never invite me anywhere :(,0
ID,AUTHOR,2020-12-11,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,1
ID,AUTHOR,2020-12-11,I can do that! I want to please you both inside and outside the bedroom...,0
ID,AUTHOR,2020-12-11,"EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.",0
ID,AUTHOR,2020-12-11,I love to wine and dine my lady!,0
ID,AUTHOR,2020-12-11,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1
ID,AUTHOR,2020-12-11,Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk. we have got our social services inspection at the nursery! Take care & spk sn x.,0
ID,AUTHOR,2020-12-11,I don know account details..i will ask my mom and send you.my mom is out of reach now.,0
ID,AUTHOR,2020-12-11,I think u have the wrong number.,0
ID,AUTHOR,2020-12-11,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),0
ID,AUTHOR,2020-12-11,DO NOT B LATE LOVE MUM,0
ID,AUTHOR,2020-12-11,Got it..mail panren paru..,0
ID,AUTHOR,2020-12-11,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,0
ID,AUTHOR,2020-12-11,Give one miss from that number please,0
ID,AUTHOR,2020-12-11,Jus came back fr lunch wif my sis only. U leh?,0
ID,AUTHOR,2020-12-11,How is your schedule next week? I am out of town this weekend.,0
ID,AUTHOR,2020-12-11,Really good:)dhanush rocks once again:),0
ID,AUTHOR,2020-12-11,Lmao ok I wont be needing u to do my hair anymore.,0
ID,AUTHOR,2020-12-11,Miss ya. need ya. want ya. love ya.,0
ID,AUTHOR,2020-12-11,Sorry i'm not free...,0
ID,AUTHOR,2020-12-11,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,0
ID,AUTHOR,2020-12-11,Nt yet chikku..simple habba..hw abt u?,0
ID,AUTHOR,2020-12-11,Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here.remember one venugopal you mentioned.tomorrow if not late.i shall try to come up till there.goodnight dear.,0
ID,AUTHOR,2020-12-11,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,0
ID,AUTHOR,2020-12-11,Joy's father is John. Then John is the NAME of Joy's father. Mandan,0
ID,AUTHOR,2020-12-11,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1
ID,AUTHOR,2020-12-11,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,0
ID,AUTHOR,2020-12-11,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1
ID,AUTHOR,2020-12-11,K. want us to come by now?,0
ID,AUTHOR,2020-12-11,How. Its a little difficult but its a simple way to enter this place,0
ID,AUTHOR,2020-12-11,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,0
ID,AUTHOR,2020-12-11,Dont show yourself. How far. Put new pictures up on facebook.,0
ID,AUTHOR,2020-12-11,Watching tv now. I got new job :),0
ID,AUTHOR,2020-12-11,Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always. my love. I wish your fine and happy and know I adore you!,0
ID,AUTHOR,2020-12-11,I'm not coming over. do whatever you want,0
ID,AUTHOR,2020-12-11,Its ok chikku. and its my 1 of favourite song..:-),0
ID,AUTHOR,2020-12-11,Did u see what I posted on your Facebook?,0
ID,AUTHOR,2020-12-11,Call FREEPHONE 0800 542 0578 now!,1
ID,AUTHOR,2020-12-11,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,1
ID,AUTHOR,2020-12-11,7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st "Ur Lovely Friendship"... good morning dear,0
ID,AUTHOR,2020-12-11,Loan for any purpose £500 - £75.000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help',1
ID,AUTHOR,2020-12-11,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,1
ID,AUTHOR,2020-12-11,;-( oh well. c u later,0
ID,AUTHOR,2020-12-11,My uncles in Atlanta. Wish you guys a great semester.,0
ID,AUTHOR,2020-12-11,No dear i do have free messages without any recharge. Hi hi hi,0
ID,AUTHOR,2020-12-11,Dont search love. let love find U. Thats why its called falling in love. bcoz U dont force yourself. U just fall and U know there is smeone to hold U... BSLVYL,0
ID,AUTHOR,2020-12-11,I dun believe u. I thk u told him.,0
ID,AUTHOR,2020-12-11,Do you know why god created gap between your fingers..? So that. One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!,0
ID,AUTHOR,2020-12-11,Yes:)sura in sun tv.:)lol.,0
ID,AUTHOR,2020-12-11,Arun can u transfr me d amt,0
ID,AUTHOR,2020-12-11,Takin a shower now but yeah I'll leave when I'm done,0
ID,AUTHOR,2020-12-11,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,0
ID,AUTHOR,2020-12-11,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u,0
ID,AUTHOR,2020-12-11,WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon. so keep an eye on ur mobile or visit www.win-82050.co.uk,1
ID,AUTHOR,2020-12-11,You bad girl. I can still remember them,0
ID,AUTHOR,2020-12-11,How much i gave to you. Morning.,0
